Algoritmo,Tempo Execução (s),Silhueta,Índice de Rand Ajustado,Raio Máximo
K-Means,0.1492 ± 0.0534,0.1762 ± 0.0069,0.1415 ± 0.0101,3.5747 ± 0.0435
